31.046051,34.851612,Israel,553.723694,1145.803647
54.236107,-4.548056,Isle of Man,414.583358,935.6852174
20.593684,78.96288,India,616.437896,1381.049039
-6.343194,71.876519,British Indian Ocean Territory,778.059164,1343.257476
33.223191,43.679291,Iraq,540.660854,1192.881659
32.427908,53.688046,Iran,545.432552,1246.258349
64.963051,-19.020835,Iceland,330.221694,858.5018869
41.87194,12.56738,Italy,488.76836,1026.961838
49.214439,-2.13125,Jersey,444.713366,948.5740438
18.109581,-77.297508,Jamaica,631.342514,547.7123898
30.585164,36.238414,Jordan,556.489016,1153.199462
36.204824,138.252924,Japan,522.771056,1697.242844
-0.023559,37.906193,Kenya,740.141354,1162.093727
41.20438,74.766098,Kyrgyzstan,492.77372,1358.667601
12.565679,104.990963,Cambodia,664.605926,1519.856806
-3.370417,-168.734039,Kiribati,760.222502,60.08137001
-11.875001,43.872219,Comoros,811.250006,1193.910544
17.357822,-62.782998,Saint Kitts and Nevis,635.853068,625.1182717
40.339852,127.510093,North Korea,497.960888,1639.951326
35.907757,127.766922,South Korea,524.553458,1641.320995
29.31166,47.481766,Kuwait,564.13004,1213.160258
19.513469,-80.566956,Cayman Islands,622.919186,530.2764237
48.019573,66.923684,Kazakhstan,451.882562,1316.844007
19.85627,102.495496,Laos,620.86238,1506.54848
33.854721,35.862285,Lebanon,536.871674,1151.193566
13.909444,-60.978893,Saint Lucia,656.543336,634.7395636
47.166,9.555373,Liechtenstein,457.004,1010.898804
7.873054,80.771797,Sri Lanka,692.761676,1390.695993
6.428055,-9.429499,Liberia,701.43167,909.6524818
-29.609988,28.233608,Lesotho,917.659928,1110.509831
55.169438,23.881275,Lithuania,408.983372,1087.29884
49.815273,6.129583,Luxembourg,441.108362,992.6290661
56.879635,24.603189,Latvia,378.72219,1091.148807
26.3351,17.228331,Libya,581.9894,1051.818689
31.791702,-7.09262,Morocco,549.249788,922.1150575
43.750298,7.412841,Monaco,477.498212,999.4726811
47.411631,28.369885,Moldova,455.530214,1111.236597
42.708678,19.37439,Montenegro,483.747932,1063.263622
-18.766947,46.869107,Madagascar,852.601682,1209.892948
7.131474,171.184478,Marshall Islands,697.211156,1872.866821
41.608635,21.745275,Macedonia,490.34819,1075.907552
17.570692,-3.996166,Mali,634.575848,938.6284467
21.913965,95.956223,Myanmar [Burma],608.51621,1471.674537
46.862496,103.846656,Mongolia,458.825024,1513.754216
22.198745,113.543873,Macau,606.80753,1565.469475
17.33083,145.38469,Northern Mariana Islands,636.01502,1735.276552
14.641528,-61.024174,Martinique,652.150832,634.4980801
21.00789,-10.940835,Mauritania,613.95266,901.5925269
16.742498,-62.187366,Montserrat,639.545012,628.2947771
